법정동코드,category_group_code,count
1129010800,CE7,1
1129010800,HP8,8
1129010800,PM9,1
1129010900,CS2,5
1129010900,MT1,0
1129010900,PK6,7
1129010900,BK9,6
1129010900,FD6,1
1129010900,CE7,3
1129010900,HP8,16
1129010900,PM9,6
1129011000,CS2,1
1129011000,MT1,0
1129011000,PK6,1
1129011000,BK9,1
1129011000,FD6,1
1129011000,CE7,3
1129011000,HP8,0
1129011000,PM9,1
1129011100,CS2,2
1129011100,MT1,1
1129011100,PK6,2
1129011100,BK9,4
1129011100,FD6,1
1129011100,CE7,1
1129011100,HP8,2
1129011100,PM9,2
1129011200,CS2,5
1129011200,MT1,0
1129011200,PK6,6
1129011200,BK9,8
1129011200,FD6,2
1129011200,CE7,3
1129011200,HP8,2
1129011200,PM9,0
1129011300,CS2,1
1129011300,MT1,0
1129011300,PK6,1
1129011300,BK9,1
1129011300,FD6,0
1129011300,CE7,2
1129011300,HP8,0
1129011300,PM9,1
1129011400,CS2,2
1129011400,MT1,0
1129011400,PK6,0
1129011400,BK9,0
1129011400,FD6,5
1129011400,CE7,1
1129011400,HP8,2
1129011400,PM9,1
1129011500,CS2,5
1129011500,MT1,0
1129011500,PK6,4
1129011500,BK9,4
1129011500,FD6,3
1129011500,CE7,6
1129011500,HP8,3
1129011500,PM9,1
1129011600,CS2,5
1129011600,MT1,0
1129011600,PK6,10
1129011600,BK9,6
1129011600,FD6,20
1129011600,CE7,16
1129011600,HP8,8
1129011600,PM9,7
1129011700,CS2,2
1129011700,MT1,0
1129011700,PK6,3
1129011700,BK9,0
1129011700,FD6,13
1129011700,CE7,14
1129011700,HP8,0
1129011700,PM9,0
1129011800,CS2,2
1129011800,MT1,0
1129011800,PK6,0
1129011800,BK9,3
1129011800,FD6,3
1129011800,CE7,6
1129011800,HP8,0
1129011800,PM9,0
1129011900,CS2,4
1129011900,MT1,0
1129011900,PK6,3
1129011900,BK9,2
1129011900,FD6,4
1129011900,CE7,4
1129011900,HP8,6
1129011900,PM9,4
1129012000,CS2,2
1129012000,MT1,0
1129012000,PK6,0
1129012000,BK9,0
1129012000,FD6,0
1129012000,CE7,3
1129012000,HP8,2
1129012000,PM9,0
1129012100,CS2,4
1129012100,MT1,0
1129012100,PK6,0
1129012100,BK9,0
1129012100,FD6,2
1129012100,CE7,3
1129012100,HP8,0
1129012100,PM9,0
1129012200,CS2,3
1129012200,MT1,0
1129012200,PK6,1
1129012200,BK9,1
1129012200,FD6,1
1129012200,CE7,5
1129012200,HP8,2
1129012200,PM9,3
1129012300,CS2,1
1129012300,MT1,0
1129012300,PK6,0
1129012300,BK9,0
1129012300,FD6,1
1129012300,CE7,8
1129012300,HP8,0
1129012300,PM9,0
1129012400,CS2,2
1129012400,MT1,0
1129012400,PK6,1
1129012400,BK9,1
1129012400,FD6,0
1129012400,CE7,5
1129012400,HP8,1
1129012400,PM9,0
1129012500,CS2,21
1129012500,MT1,0
1129012500,PK6,11
1129012500,BK9,36
1129012500,FD6,38
1129012500,CE7,32
1129012500,HP8,22
1129012500,PM9,7
1129012600,CS2,0
1129012600,MT1,0
1129012600,PK6,2
1129012600,BK9,1
1129012600,FD6,4
1129012600,CE7,6
1129012600,HP8,4
1129012600,PM9,1
1129012700,CS2,2
1129012700,MT1,0
1129012700,PK6,3
1129012700,BK9,1
1129012700,FD6,3
1129012700,CE7,5
1129012700,HP8,5
1129012700,PM9,1
1129012800,CS2,2
1129012800,MT1,1
1129012800,PK6,1
1129012800,BK9,0
1129012800,FD6,0
1129012800,CE7,4
1129012800,HP8,0
1129012800,PM9,0
1129012900,CS2,2
1129012900,MT1,1
1129012900,PK6,1
1129012900,BK9,5
1129012900,FD6,4
1129012900,CE7,2
1129012900,HP8,2
1129012900,PM9,1
1129013000,CS2,2
1129013000,MT1,0
1129013000,PK6,0
1129013000,BK9,0
1129013000,FD6,3
1129013000,CE7,1
1129013000,HP8,1
1129013000,PM9,0
1129013100,CS2,2
1129013100,MT1,1
1129013100,PK6,1
1129013100,BK9,3
1129013100,FD6,3
1129013100,CE7,3
1129013100,HP8,4
1129013100,PM9,1
1129013200,CS2,1
1129013200,MT1,0
1129013200,PK6,0
1129013200,BK9,0
1129013200,FD6,0
1129013200,CE7,1
1129013200,HP8,0
1129013200,PM9,0
1129013300,CS2,5
1129013300,MT1,0
1129013300,PK6,1
1129013300,BK9,6
1129013300,FD6,26
1129013300,CE7,8
1129013300,HP8,3
1129013300,PM9,1
1129013400,CS2,17
1129013400,MT1,5
1129013400,PK6,16
1129013400,BK9,34
1129013400,FD6,31
1129013400,CE7,38
1129013400,HP8,29
1129013400,PM9,21
1129013500,CS2,26
1129013500,MT1,0
1129013500,PK6,14
1129013500,BK9,22
1129013500,FD6,32
1129013500,CE7,32
1129013500,HP8,33
1129013500,PM9,12
1129013600,CS2,24
1129013600,MT1,4
1129013600,PK6,26
1129013600,BK9,35
1129013600,FD6,30
1129013600,CE7,33
1129013600,HP8,29
1129013600,PM9,21
1129013700,CS2,9
1129013700,MT1,0
1129013700,PK6,5
1129013700,BK9,8
1129013700,FD6,12
1129013700,CE7,9
1129013700,HP8,4
1129013700,PM9,1
1129013800,CS2,24
1129013800,MT1,1
1129013800,PK6,9
1129013800,BK9,17
1129013800,FD6,43
1129013800,CE7,38
1129013800,HP8,34
1129013800,PM9,12
1129013900,CS2,21
1129013900,MT1,0
1129013900,PK6,12
1129013900,BK9,15
1129013900,FD6,29
1129013900,CE7,26
1129013900,HP8,20
1129013900,PM9,14
1129090100,CS2,0
1129090100,MT1,0
1129090100,PK6,0
1129090100,BK9,0
1129090100,FD6,0
1129090100,CE7,0
1129090100,HP8,0
1129090100,PM9,0
1129090200,CS2,0
1129090200,MT1,0
1129090200,PK6,0
1129090200,BK9,0
1129090200,FD6,0
1129090200,CE7,0
1129090200,HP8,0
1129090200,PM9,0
1129090300,CS2,0
1129090300,MT1,0
1129090300,PK6,0
1129090300,BK9,0
1129090300,FD6,0
1129090300,CE7,0
1129090300,HP8,0
1129090300,PM9,0
1129090400,CS2,0
1129090400,MT1,0
1129090400,PK6,0
1129090400,BK9,0
1129090400,FD6,0
1129090400,CE7,0
1129090400,HP8,0
1129090400,PM9,0
1129090500,CS2,0
1129090500,MT1,0
1129090500,PK6,0
1129090500,BK9,0
1129090500,FD6,0
1129090500,CE7,0
1129090500,HP8,0
1129090500,PM9,0
1129090600,CS2,0
1129090600,MT1,0
1129090600,PK6,0
1129090600,BK9,0
1129090600,FD6,0
1129090600,CE7,0
1129090600,HP8,0
1129090600,PM9,0
1129090700,CS2,0
1129090700,MT1,0
1129090700,PK6,0
1129090700,BK9,0
1129090700,FD6,0
1129090700,CE7,0
1129090700,HP8,0
1129090700,PM9,0
1129090800,CS2,0
1129090800,MT1,0
1129090800,PK6,0
1129090800,BK9,0
1129090800,FD6,0
1129090800,CE7,0
1129090800,HP8,0
1129090800,PM9,0
1129090900,CS2,0
1129090900,MT1,0
1129090900,PK6,0
1129090900,BK9,0
1129090900,FD6,0
1129090900,CE7,0
1129090900,HP8,0
1129090900,PM9,0
1129091000,CS2,0
1129091000,MT1,0
1129091000,PK6,0
1129091000,BK9,0
1129091000,FD6,0
1129091000,CE7,0
1129091000,HP8,0
1129091000,PM9,0
1129091100,CS2,0
1129091100,MT1,0
1129091100,PK6,0
1129091100,BK9,0
1129091100,FD6,0
1129091100,CE7,0
1129091100,HP8,0
1129091100,PM9,0
1129091200,CS2,0
1129091200,MT1,0
1129091200,PK6,0
1129091200,BK9,0
1129091200,FD6,0
1129091200,CE7,0
1129091200,HP8,0
1129091200,PM9,0
1129091300,CS2,0
1129091300,MT1,0
1129091300,PK6,0
1129091300,BK9,0
1129091300,FD6,0
1129091300,CE7,0
1129091300,HP8,0
1129091300,PM9,0
1129091400,CS2,0
1129091400,MT1,0
1129091400,PK6,0
1129091400,BK9,0
1129091400,FD6,0
1129091400,CE7,0
1129091400,HP8,0
1129091400,PM9,0
1129091600,CS2,0
1129091600,MT1,0
1129091600,PK6,0
1129091600,BK9,0
1129091600,FD6,0
1129091600,CE7,0
1129091600,HP8,0
1129091600,PM9,0
1129091700,CS2,0
1129091700,MT1,0
1129091700,PK6,0
1129091700,BK9,0
1129091700,FD6,0
1129091700,CE7,0
1129091700,HP8,0
1129091700,PM9,0
1129092200,CS2,0
1129092200,MT1,0
1129092200,PK6,0
1129092200,BK9,0
1129092200,FD6,0
1129092200,CE7,0
1129092200,HP8,0
1129092200,PM9,0
1129092300,CS2,0
1129092300,MT1,0
1129092300,PK6,0
1129092300,BK9,0
1129092300,FD6,0
1129092300,CE7,0
1129092300,HP8,0
1129092300,PM9,0
1129092400,CS2,0
1129092400,MT1,0
1129092400,PK6,0
1129092400,BK9,0
1129092400,FD6,0
1129092400,CE7,0
1129092400,HP8,0
1129092400,PM9,0
1129092500,CS2,0
1129092500,MT1,0
1129092500,PK6,0
1129092500,BK9,0
1129092500,FD6,0
1129092500,CE7,0
1129092500,HP8,0
1129092500,PM9,0
1129092600,CS2,0
1129092600,MT1,0
1129092600,PK6,0
1129092600,BK9,0
1129092600,FD6,0
1129092600,CE7,0
1129092600,HP8,0
1129092600,PM9,0
1130510100,CS2,0
1130510100,MT1,0
1130510100,PK6,0
1130510100,BK9,0
1130510100,FD6,0
1130510100,CE7,0
1130510100,HP8,0
1130510100,PM9,0
1130510200,CS2,0
1130510200,MT1,0
1130510200,PK6,0
1130510200,BK9,0
1130510200,FD6,0
1130510200,CE7,0
1130510200,HP8,0
1130510200,PM9,0
1130510300,CS2,0
1130510300,MT1,0
1130510300,PK6,0
1130510300,BK9,0
1130510300,FD6,0
1130510300,CE7,0
1130510300,HP8,0
1130510300,PM9,0
1130510400,CS2,0
1130510400,MT1,0
1130510400,PK6,0
1130510400,BK9,0
1130510400,FD6,0
1130510400,CE7,0
1130510400,HP8,0
1130510400,PM9,0
1132010500,CS2,0
1132010500,MT1,0
1132010500,PK6,0
1132010500,BK9,0
1132010500,FD6,0
1132010500,CE7,0
1132010500,HP8,0
1132010500,PM9,0
1132010600,CS2,0
1132010600,MT1,0
1132010600,PK6,0
1132010600,BK9,0
1132010600,FD6,0
1132010600,CE7,0
1132010600,HP8,0
1132010600,PM9,0
1132010700,CS2,0
1132010700,MT1,0
1132010700,PK6,0
1132010700,BK9,0
1132010700,FD6,0
1132010700,CE7,0
1132010700,HP8,0
1132010700,PM9,0
1132010800,CS2,0
1132010800,MT1,0
1132010800,PK6,0
1132010800,BK9,0
1132010800,FD6,0
1132010800,CE7,0
1132010800,HP8,0
1132010800,PM9,0
1132090100,CS2,0
1132090100,MT1,0
1132090100,PK6,0
1132090100,BK9,0
1132090100,FD6,0
1132090100,CE7,0
1132090100,HP8,0
1132090100,PM9,0
1132090200,CS2,0
1132090200,MT1,0
1132090200,PK6,0
1132090200,BK9,0
1132090200,FD6,0
1132090200,CE7,0
1132090200,HP8,0
1132090200,PM9,0
1132090300,CS2,0
1132090300,MT1,0
1132090300,PK6,0
1132090300,BK9,0
1132090300,FD6,0
1132090300,CE7,0
1132090300,HP8,0
1132090300,PM9,0
1132090400,CS2,0
1132090400,MT1,0
1132090400,PK6,0
1132090400,BK9,0
1132090400,FD6,0
1132090400,CE7,0
1132090400,HP8,0
1132090400,PM9,0
1132090500,CS2,0
1132090500,MT1,0
1132090500,PK6,0
1132090500,BK9,0
1132090500,FD6,0
1132090500,CE7,0
1132090500,HP8,0
1132090500,PM9,0
1132092100,CS2,0
1132092100,MT1,0
1132092100,PK6,0
1132092100,BK9,0
1132092100,FD6,0
1132092100,CE7,0
1132092100,HP8,0
1132092100,PM9,0
1132092200,CS2,0
1132092200,MT1,0
1132092200,PK6,0
1132092200,BK9,0
1132092200,FD6,0
1132092200,CE7,0
1132092200,HP8,0
1132092200,PM9,0
1132092300,CS2,0
1132092300,MT1,0
1132092300,PK6,0
1132092300,BK9,0
1132092300,FD6,0
1132092300,CE7,0
1132092300,HP8,0
1132092300,PM9,0
1132092400,CS2,0
1132092400,MT1,0
1132092400,PK6,0
1132092400,BK9,0
1132092400,FD6,0
1132092400,CE7,0
1132092400,HP8,0
1132092400,PM9,0
1132092500,CS2,0
1132092500,MT1,0
1132092500,PK6,0
1132092500,BK9,0
1132092500,FD6,0
1132092500,CE7,0
1132092500,HP8,0
1132092500,PM9,0
1132092600,CS2,0
1132092600,MT1,0
1132092600,PK6,0
1132092600,BK9,0
1132092600,FD6,0
1132092600,CE7,0
1132092600,HP8,0
1132092600,PM9,0
1135010200,CS2,0
1135010200,MT1,0
1135010200,PK6,0
1135010200,BK9,0
1135010200,FD6,0
1135010200,CE7,0
1135010200,HP8,0
1135010200,PM9,0
1135010300,CS2,0
1135010300,MT1,0
1135010300,PK6,0
1135010300,BK9,0
1135010300,FD6,0
1135010300,CE7,0
1135010300,HP8,0
1135010300,PM9,0
1135010400,CS2,0
1135010400,MT1,0
1135010400,PK6,0
1135010400,BK9,0
1135010400,FD6,0
1135010400,CE7,0
1135010400,HP8,0
1135010400,PM9,0
1135010500,CS2,0
1135010500,MT1,0
1135010500,PK6,0
1135010500,BK9,0
1135010500,FD6,0
1135010500,CE7,0
1135010500,HP8,0
1135010500,PM9,0
1135010600,CS2,0
1135010600,MT1,0
1135010600,PK6,0
1135010600,BK9,0
1135010600,FD6,0
1135010600,CE7,0
1135010600,HP8,0
1135010600,PM9,0
1135090600,CS2,0
1135090600,MT1,0
1135090600,PK6,0
1135090600,BK9,0
1135090600,FD6,0
1135090600,CE7,0
1135090600,HP8,0
1135090600,PM9,0
1135090700,CS2,0
1135090700,MT1,0
1135090700,PK6,0
1135090700,BK9,0
1135090700,FD6,0
1135090700,CE7,0
1135090700,HP8,0
1135090700,PM9,0
1135090800,CS2,0
1135090800,MT1,0
1135090800,PK6,0
1135090800,BK9,0
1135090800,FD6,0
1135090800,CE7,0
1135090800,HP8,0
1135090800,PM9,0
1135090900,CS2,0
1135090900,MT1,0
1135090900,PK6,0
1135090900,BK9,0
1135090900,FD6,0
1135090900,CE7,0
1135090900,HP8,0
1135090900,PM9,0
1135091000,CS2,0
1135091000,MT1,0
1135091000,PK6,0
1135091000,BK9,0
1135091000,FD6,0
1135091000,CE7,0
1135091000,HP8,0
1135091000,PM9,0
1135091100,CS2,0
1135091100,MT1,0
1135091100,PK6,0
1135091100,BK9,0
1135091100,FD6,0
1135091100,CE7,0
1135091100,HP8,0
1135091100,PM9,0
1135091200,CS2,0
1135091200,MT1,0
1135091200,PK6,0
1135091200,BK9,0
1135091200,FD6,0
1135091200,CE7,0
1135091200,HP8,0
1135091200,PM9,0
1135091300,CS2,0
1135091300,MT1,0
1135091300,PK6,0
1135091300,BK9,0
1135091300,FD6,0
1135091300,CE7,0
1135091300,HP8,0
1135091300,PM9,0
1135091400,CS2,0
1135091400,MT1,0
1135091400,PK6,0
1135091400,BK9,0
1135091400,FD6,0
1135091400,CE7,0
1135091400,HP8,0
1135091400,PM9,0
1135091500,CS2,0
1135091500,MT1,0
1135091500,PK6,0
1135091500,BK9,0
1135091500,FD6,0
1135091500,CE7,0
1135091500,HP8,0
1135091500,PM9,0
1135091600,CS2,0
1135091600,MT1,0
1135091600,PK6,0
1135091600,BK9,0
1135091600,FD6,0
1135091600,CE7,0
1135091600,HP8,0
1135091600,PM9,0
1135091700,CS2,0
1135091700,MT1,0
1135091700,PK6,0
1135091700,BK9,0
1135091700,FD6,0
1135091700,CE7,0
1135091700,HP8,0
1135091700,PM9,0
1138010100,CS2,0
1138010100,MT1,0
1138010100,PK6,0
1138010100,BK9,0
1138010100,FD6,0
1138010100,CE7,0
1138010100,HP8,0
1138010100,PM9,0
1138010200,CS2,0
1138010200,MT1,0
1138010200,PK6,0
1138010200,BK9,0
1138010200,FD6,0
1138010200,CE7,0
1138010200,HP8,0
1138010200,PM9,0
1138010300,CS2,0
1138010300,MT1,0
1138010300,PK6,0
1138010300,BK9,0
1138010300,FD6,0
1138010300,CE7,0
1138010300,HP8,0
1138010300,PM9,0
1138010400,CS2,0
1138010400,MT1,0
1138010400,PK6,0
1138010400,BK9,0
1138010400,FD6,0
1138010400,CE7,0
1138010400,HP8,0
1138010400,PM9,0
1138010500,CS2,0
1138010500,MT1,0
1138010500,PK6,0
1138010500,BK9,0
1138010500,FD6,0
1138010500,CE7,0
1138010500,HP8,0
1138010500,PM9,0
1138010600,CS2,0
1138010600,MT1,0
1138010600,PK6,0
1138010600,BK9,0
1138010600,FD6,0
1138010600,CE7,0
1138010600,HP8,0
1138010600,PM9,0
1138010700,CS2,0
1138010700,MT1,0
1138010700,PK6,0
1138010700,BK9,0
1138010700,FD6,0
1138010700,CE7,0
1138010700,HP8,0
1138010700,PM9,0
1138010800,CS2,0
1138010800,MT1,0
1138010800,PK6,0
1138010800,BK9,0
1138010800,FD6,0
1138010800,CE7,0
1138010800,HP8,0
1138010800,PM9,0
1138010900,CS2,0
1138010900,MT1,0
1138010900,PK6,0
1138010900,BK9,0
1138010900,FD6,0
1138010900,CE7,0
1138010900,HP8,0
1138010900,PM9,0
1138011000,CS2,0
1138011000,MT1,0
1138011000,PK6,0
1138011000,BK9,0
1138011000,FD6,0
1138011000,CE7,0
1138011000,HP8,0
1138011000,PM9,0
1138011100,CS2,0
1138011100,MT1,0
1138011100,PK6,0
1138011100,BK9,0
1138011100,FD6,0
1138011100,CE7,0
1138011100,HP8,0
1138011100,PM9,0
1138011200,CS2,0
1138011200,MT1,0
1138011200,PK6,0
1138011200,BK9,0
1138011200,FD6,0
1138011200,CE7,0
1138011200,HP8,0
1138011200,PM9,0
1138011300,CS2,0
1138011300,MT1,0
1138011300,PK6,0
1138011300,BK9,0
1138011300,FD6,0
1138011300,CE7,0
1138011300,HP8,0
1138011300,PM9,0
1138011400,CS2,0
1138011400,MT1,0
1138011400,PK6,0
1138011400,BK9,0
1138011400,FD6,0
1138011400,CE7,0
1138011400,HP8,0
1138011400,PM9,0
1138090100,CS2,0
1138090100,MT1,0
1138090100,PK6,0
1138090100,BK9,0
1138090100,FD6,0
1138090100,CE7,0
1138090100,HP8,0
1138090100,PM9,0
1138090200,CS2,0
1138090200,MT1,0
1138090200,PK6,0
1138090200,BK9,0
1138090200,FD6,0
1138090200,CE7,0
1138090200,HP8,0
1138090200,PM9,0
1138090300,CS2,0
1138090300,MT1,0
1138090300,PK6,0
1138090300,BK9,0
1138090300,FD6,0
1138090300,CE7,0
1138090300,HP8,0
1138090300,PM9,0
1138090400,CS2,0
1138090400,MT1,0
1138090400,PK6,0
1138090400,BK9,0
1138090400,FD6,0
1138090400,CE7,0
1138090400,HP8,0
1138090400,PM9,0
1138090500,CS2,0
1138090500,MT1,0
1138090500,PK6,0
1138090500,BK9,0
1138090500,FD6,0
1138090500,CE7,0
1138090500,HP8,0
1138090500,PM9,0
1138090600,CS2,0
1138090600,MT1,0
1138090600,PK6,0
1138090600,BK9,0
1138090600,FD6,0
1138090600,CE7,0
1138090600,HP8,0
1138090600,PM9,0
1138090700,CS2,0
1138090700,MT1,0
1138090700,PK6,0
1138090700,BK9,0
1138090700,FD6,0
1138090700,CE7,0
1138090700,HP8,0
1138090700,PM9,0
1138090800,CS2,0
1138090800,MT1,0
1138090800,PK6,0
1138090800,BK9,0
1138090800,FD6,0
1138090800,CE7,0
1138090800,HP8,0
1138090800,PM9,0
1138090900,CS2,0
1138090900,MT1,0
1138090900,PK6,0
1138090900,BK9,0
1138090900,FD6,0
1138090900,CE7,0
1138090900,HP8,0
1138090900,PM9,0
1141001800,CS2,0
1141001800,MT1,0
1141001800,PK6,0
1141001800,BK9,0
1141001800,FD6,0
1141001800,CE7,0
1141001800,HP8,0
1141001800,PM9,0
1141010100,CS2,0
1141010100,MT1,0
1141010100,PK6,0
1141010100,BK9,0
1141010100,FD6,0
1141010100,CE7,0
1141010100,HP8,0
1141010100,PM9,0
1141010200,CS2,0
1141010200,MT1,0
1141010200,PK6,0
1141010200,BK9,0
1141010200,FD6,0
1141010200,CE7,0
1141010200,HP8,0
1141010200,PM9,0
1141010300,CS2,0
1141010300,MT1,0
1141010300,PK6,0
1141010300,BK9,0
1141010300,FD6,0
1141010300,CE7,0
1141010300,HP8,0
1141010300,PM9,0
1141010400,CS2,0
1141010400,MT1,0
1141010400,PK6,0
1141010400,BK9,0
1141010400,FD6,0
1141010400,CE7,0
1141010400,HP8,0
1141010400,PM9,0
1141010500,CS2,0
1141010500,MT1,0
1141010500,PK6,0
1141010500,BK9,0
1141010500,FD6,0
1141010500,CE7,0
1141010500,HP8,0
1141010500,PM9,0
1141010600,CS2,0
1141010600,MT1,0
1141010600,PK6,0
1141010600,BK9,0
1141010600,FD6,0
1141010600,CE7,0
1141010600,HP8,0
1141010600,PM9,0
1141010700,CS2,0
1141010700,MT1,0
1141010700,PK6,0
1141010700,BK9,0
1141010700,FD6,0
1141010700,CE7,0
1141010700,HP8,0
1141010700,PM9,0
1141010800,CS2,0
1141010800,MT1,0
1141010800,PK6,0
1141010800,BK9,0
1141010800,FD6,0
1141010800,CE7,0
1141010800,HP8,0
1141010800,PM9,0
1141010900,CS2,0
1141010900,MT1,0
1141010900,PK6,0
1141010900,BK9,0
1141010900,FD6,0
1141010900,CE7,0
1141010900,HP8,0
1141010900,PM9,0
1141011000,CS2,0
1141011000,MT1,0
1141011000,PK6,0
1141011000,BK9,0
1141011000,FD6,0
1141011000,CE7,0
1141011000,HP8,0
1141011000,PM9,0
1141011100,CS2,0
1141011100,MT1,0
1141011100,PK6,0
1141011100,BK9,0
1141011100,FD6,0
1141011100,CE7,0
1141011100,HP8,0
1141011100,PM9,0
1141011200,CS2,0
1141011200,MT1,0
1141011200,PK6,0
1141011200,BK9,0
1141011200,FD6,0
1141011200,CE7,0
1141011200,HP8,0
1141011200,PM9,0
1141011300,CS2,0
1141011300,MT1,0
1141011300,PK6,0
1141011300,BK9,0
1141011300,FD6,0
1141011300,CE7,0
1141011300,HP8,0
1141011300,PM9,0
1141011400,CS2,0
1141011400,MT1,0
1141011400,PK6,0
1141011400,BK9,0
1141011400,FD6,0
1141011400,CE7,0
1141011400,HP8,0
1141011400,PM9,0
1141011500,CS2,0
1141011500,MT1,0
1141011500,PK6,0
1141011500,BK9,0
1141011500,FD6,0
1141011500,CE7,0
1141011500,HP8,0
1141011500,PM9,0
1141011600,CS2,0
1141011600,MT1,0
1141011600,PK6,0
1141011600,BK9,0
1141011600,FD6,0
1141011600,CE7,0
1141011600,HP8,0
1141011600,PM9,0
1141011700,CS2,0
1141011700,MT1,0
1141011700,PK6,0
1141011700,BK9,0
1141011700,FD6,0
1141011700,CE7,0
1141011700,HP8,0
1141011700,PM9,0
1141011800,CS2,0
1141011800,MT1,0
1141011800,PK6,0
1141011800,BK9,0
1141011800,FD6,0
1141011800,CE7,0
1141011800,HP8,0
1141011800,PM9,0
1141011900,CS2,0
1141011900,MT1,0
1141011900,PK6,0
1141011900,BK9,0
1141011900,FD6,0
1141011900,CE7,0
1141011900,HP8,0
1141011900,PM9,0
1141012000,CS2,0
1141012000,MT1,0
1141012000,PK6,0
1141012000,BK9,0
1141012000,FD6,0
1141012000,CE7,0
1141012000,HP8,0
1141012000,PM9,0
1141090100,CS2,0
1141090100,MT1,0
1141090100,PK6,0
1141090100,BK9,0
1141090100,FD6,0
1141090100,CE7,0
1141090100,HP8,0
1141090100,PM9,0
1141090200,CS2,0
1141090200,MT1,0
1141090200,PK6,0
1141090200,BK9,0
1141090200,FD6,0
1141090200,CE7,0
1141090200,HP8,0
1141090200,PM9,0
1141090300,CS2,0
1141090300,MT1,0
1141090300,PK6,0
1141090300,BK9,0
1141090300,FD6,0
1141090300,CE7,0
1141090300,HP8,0
1141090300,PM9,0
1141090400,CS2,0
1141090400,MT1,0
1141090400,PK6,0
1141090400,BK9,0
1141090400,FD6,0
1141090400,CE7,0
1141090400,HP8,0
1141090400,PM9,0
1141090500,CS2,0
1141090500,MT1,0
1141090500,PK6,0
1141090500,BK9,0
1141090500,FD6,0
1141090500,CE7,0
1141090500,HP8,0
1141090500,PM9,0
1141090600,CS2,0
1141090600,MT1,0
1141090600,PK6,0
1141090600,BK9,0
1141090600,FD6,0
1141090600,CE7,0
1141090600,HP8,0
1141090600,PM9,0
1141090700,CS2,0
1141090700,MT1,0
1141090700,PK6,0
1141090700,BK9,0
1141090700,FD6,0
1141090700,CE7,0
1141090700,HP8,0
1141090700,PM9,0
1141090800,CS2,0
1141090800,MT1,0
1141090800,PK6,0
1141090800,BK9,0
1141090800,FD6,0
1141090800,CE7,0
1141090800,HP8,0
1141090800,PM9,0
1141090900,CS2,0
1141090900,MT1,0
1141090900,PK6,0
1141090900,BK9,0
1141090900,FD6,0
1141090900,CE7,0
1141090900,HP8,0
1141090900,PM9,0
1141091000,CS2,0
1141091000,MT1,0
1141091000,PK6,0
1141091000,BK9,0
1141091000,FD6,0
1141091000,CE7,0
1141091000,HP8,0
1141091000,PM9,0
1141091100,CS2,0
1141091100,MT1,0
1141091100,PK6,0
1141091100,BK9,0
1141091100,FD6,0
1141091100,CE7,0
1141091100,HP8,0
1141091100,PM9,0
1141091200,CS2,0
1141091200,MT1,0
1141091200,PK6,0
1141091200,BK9,0
1141091200,FD6,0
1141091200,CE7,0
1141091200,HP8,0
1141091200,PM9,0
1141091300,CS2,0
1141091300,MT1,0
1141091300,PK6,0
1141091300,BK9,0
1141091300,FD6,0
1141091300,CE7,0
1141091300,HP8,0
1141091300,PM9,0
1141091400,CS2,0
1141091400,MT1,0
1141091400,PK6,0
1141091400,BK9,0
1141091400,FD6,0
1141091400,CE7,0
1141091400,HP8,0
1141091400,PM9,0
1141091500,CS2,0
1141091500,MT1,0
1141091500,PK6,0
1141091500,BK9,0
1141091500,FD6,0
1141091500,CE7,0
1141091500,HP8,0
1141091500,PM9,0
1141091600,CS2,0
1141091600,MT1,0
1141091600,PK6,0
1141091600,BK9,0
1141091600,FD6,0
1141091600,CE7,0
1141091600,HP8,0
1141091600,PM9,0
1141091700,CS2,0
1141091700,MT1,0
1141091700,PK6,0
1141091700,BK9,0
1141091700,FD6,0
1141091700,CE7,0
1141091700,HP8,0
1141091700,PM9,0
1141091800,CS2,0
1141091800,MT1,0
1141091800,PK6,0
1141091800,BK9,0
1141091800,FD6,0
1141091800,CE7,0
1141091800,HP8,0
1141091800,PM9,0
1144010100,CS2,0
1144010100,MT1,0
1144010100,PK6,0
1144010100,BK9,0
1144010100,FD6,0
1144010100,CE7,0
1144010100,HP8,0
1144010100,PM9,0
1144010200,CS2,0
1144010200,MT1,0
1144010200,PK6,0
1144010200,BK9,0
1144010200,FD6,0
1144010200,CE7,0
1144010200,HP8,0
1144010200,PM9,0
1144010300,CS2,0
1144010300,MT1,0
1144010300,PK6,0
1144010300,BK9,0
1144010300,FD6,0
1144010300,CE7,0
1144010300,HP8,0
1144010300,PM9,0
1144010400,CS2,0
1144010400,MT1,0
1144010400,PK6,0
1144010400,BK9,0
1144010400,FD6,0
1144010400,CE7,0
1144010400,HP8,0
1144010400,PM9,0
1144010500,CS2,0
1144010500,MT1,0
1144010500,PK6,0
1144010500,BK9,0
1144010500,FD6,0
1144010500,CE7,0
1144010500,HP8,0
1144010500,PM9,0
1144010600,CS2,0
1144010600,MT1,0
1144010600,PK6,0
1144010600,BK9,0
1144010600,FD6,0
1144010600,CE7,0
1144010600,HP8,0
1144010600,PM9,0
1144010700,CS2,0
1144010700,MT1,0
1144010700,PK6,0
1144010700,BK9,0
1144010700,FD6,0
1144010700,CE7,0
1144010700,HP8,0
1144010700,PM9,0
1144010800,CS2,0
1144010800,MT1,0
1144010800,PK6,0
1144010800,BK9,0
1144010800,FD6,0
1144010800,CE7,0
1144010800,HP8,0
1144010800,PM9,0
1144010900,CS2,0
1144010900,MT1,0
1144010900,PK6,0
1144010900,BK9,0
